TransactionDate,Description,Category,AmountUSD,Balance,TransactionClassification,MerchantClassification,NormalizedEntity,TransactionName,IsCreditCardExpense,Reason,Confidence,RuleHit
2025-03-24,99achr0016706780001 11/19/2024 ach adjustment,Refunds,5800.0,,Other,Other,Other,99achr0016706780001 11/19/2024 ach adjustment,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-03,paychex,Payroll - Contracting,-66018.04,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-03,paychex,Payroll - Contracting,-140.0,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-03,paychex,Payroll - Contracting,-1495.0,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-06,paychex,Payroll - Contracting,-347.8,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-10,paychex,Payroll - Contracting,-175.0,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-17,paychex,Payroll - Contracting,-176.46,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-17,paychex,Payroll - Contracting,-41.04,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-20,paychex,Payroll - Contracting,-1303.99,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-20,paychex,Payroll - Contracting,-0.06,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-20,paychex,Payroll - Contracting,-63860.63,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-20,paychex,Payroll - Contracting,-199.2,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-20,paychex,Payroll - Contracting,-19504.35,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-20,paychex,Payroll - Contracting,-140.0,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-21,paychex,Payroll - Contracting,-324.48,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-21,paychex,Payroll - Contracting,-322.0,,Other,Other,Other,paychex,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-22,prov cred prov cred streamyard.com streamyard.cnyus1,Other,49.98,,Other,Other,Other,prov cred prov cred streamyard.com streamyard.cnyus1,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-10,"real time payment from mah group, inc. 20250310021000021p1brjpc09920222974",Revenue,23197.89,,Other,Other,Other,"real time payment from mah group, inc. 20250310021000021p1brjpc09920222974",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-12,"real time payment from mah group, inc. 20250312021000021p1brjpc02480214825",Revenue,12755.28,,Other,Other,Other,"real time payment from mah group, inc. 20250312021000021p1brjpc02480214825",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-14,"real time payment from mah group, inc. 20250314021000021p1brjpc02480145611",Revenue,14994.81,,Other,Other,Other,"real time payment from mah group, inc. 20250314021000021p1brjpc02480145611",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-17,"real time payment from mah group, inc. 20250317021000021p1brjpc02880129708",Revenue,23792.39,,Other,Other,Other,"real time payment from mah group, inc. 20250317021000021p1brjpc02880129708",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-18,"real time payment from mah group, inc. 20250318021000021p1brjpc07040188083",Revenue,3640.73,,Other,Other,Other,"real time payment from mah group, inc. 20250318021000021p1brjpc07040188083",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-19,"real time payment from mah group, inc. 20250319021000021p1brjpc07040320476",Revenue,8029.53,,Other,Other,Other,"real time payment from mah group, inc. 20250319021000021p1brjpc07040320476",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-21,"real time payment from mah group, inc. 20250320021000021p1brjpc02880295222",Revenue,12583.78,,Other,Other,Other,"real time payment from mah group, inc. 20250320021000021p1brjpc02880295222",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-24,"real time payment from mah group, inc. 20250322021000021p1brjpc07040073554",Revenue,6991.87,,Other,Other,Other,"real time payment from mah group, inc. 20250322021000021p1brjpc07040073554",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-24,"real time payment from mah group, inc. 20250323021000021p1brjpc01680125460",Revenue,8218.78,,Other,Other,Other,"real time payment from mah group, inc. 20250323021000021p1brjpc01680125460",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-24,"real time payment from mah group, inc. 20250324021000021p1brjpc00400179860",Revenue,5276.71,,Other,Other,Other,"real time payment from mah group, inc. 20250324021000021p1brjpc00400179860",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-27,"real time payment from mah group, inc. 20250327021000021p1brjpc00400143642",Revenue,18154.93,,Other,Other,Other,"real time payment from mah group, inc. 20250327021000021p1brjpc00400143642",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-31,"real time payment from mah group, inc. 20250331021000021p1brjpc02000242868",Revenue,23979.05,,Other,Other,Other,"real time payment from mah group, inc. 20250331021000021p1brjpc02000242868",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-02,"real time payment from mah group, inc. 20250401021000021p1brjpc02720335591",Revenue,10475.93,,Other,Other,Other,"real time payment from mah group, inc. 20250401021000021p1brjpc02720335591",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-03,"real time payment from mah group, inc. 20250403021000021p1brjpc02000279387",Revenue,504.13,,Other,Other,Other,"real time payment from mah group, inc. 20250403021000021p1brjpc02000279387",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-07,"real time payment from mah group, inc. 20250405021000021p1brjpc10160041368",Revenue,19834.64,,Other,Other,Other,"real time payment from mah group, inc. 20250405021000021p1brjpc10160041368",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-09,"real time payment from mah group, inc. 20250409021000021p1brjpc00800226099",Revenue,18305.62,,Other,Other,Other,"real time payment from mah group, inc. 20250409021000021p1brjpc00800226099",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-11,"real time payment from mah group, inc. 20250411021000021p1brjpc10160222850",Revenue,9433.61,,Other,Other,Other,"real time payment from mah group, inc. 20250411021000021p1brjpc10160222850",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-14,"real time payment from mah group, inc. 20250413021000021p1brjpc05360029295",Revenue,14248.53,,Other,Other,Other,"real time payment from mah group, inc. 20250413021000021p1brjpc05360029295",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-15,"real time payment from mah group, inc. 20250415021000021p1brjpc09680120222",Revenue,8020.0,,Other,Other,Other,"real time payment from mah group, inc. 20250415021000021p1brjpc09680120222",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-17,"real time payment from mah group, inc. 20250417021000021p1brjpc09680203833",Revenue,469.02,,Other,Other,Other,"real time payment from mah group, inc. 20250417021000021p1brjpc09680203833",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-18,"real time payment from mah group, inc. 20250417021000021p1brjpc10080281473",Revenue,17533.66,,Other,Other,Other,"real time payment from mah group, inc. 20250417021000021p1brjpc10080281473",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-04-22,"real time payment from mah group, inc. 20250422021000021p1brjpc03840040918",Revenue,22811.23,,Other,Other,Other,"real time payment from mah group, inc. 20250422021000021p1brjpc03840040918",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-01,"real time payment from mah group, inc. 20250501021000021p1brjpc00480298911",Revenue,464.88,,Other,Other,Other,"real time payment from mah group, inc. 20250501021000021p1brjpc00480298911",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-02,"real time payment from mah group, inc. 20250502021000021p1brjpc00480195061",Revenue,61029.32,,Other,Other,Other,"real time payment from mah group, inc. 20250502021000021p1brjpc00480195061",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-06,"real time payment from mah group, inc. 20250506021000021p1brjpc03040229520",Revenue,21811.92,,Other,Other,Other,"real time payment from mah group, inc. 20250506021000021p1brjpc03040229520",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-08,"real time payment from mah group, inc. 20250508021000021p1brjpc06000115020",Revenue,14030.72,,Other,Other,Other,"real time payment from mah group, inc. 20250508021000021p1brjpc06000115020",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-12,"real time payment from mah group, inc. 20250512021000021p1brjpc02640057440",Revenue,20916.46,,Other,Other,Other,"real time payment from mah group, inc. 20250512021000021p1brjpc02640057440",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-15,"real time payment from mah group, inc. 20250515021000021p1brjpc06080277843",Revenue,520.26,,Other,Other,Other,"real time payment from mah group, inc. 20250515021000021p1brjpc06080277843",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-19,real time payment from wolfpak 20250319021000021p1brjpc07040293386,Revenue,3201.89,,Other,Other,Other,real time payment from wolfpak 20250319021000021p1brjpc07040293386,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-20,real time payment from wolfpak 20250320021000021p1brjpc02880061805,Revenue,1714.48,,Other,Other,Other,real time payment from wolfpak 20250320021000021p1brjpc02880061805,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-20,real time payment from wolfpak 20250320021000021p1brjpc07040157132,Revenue,794.33,,Other,Other,Other,real time payment from wolfpak 20250320021000021p1brjpc07040157132,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-03-21,real time payment from wolfpak 20250321021000021p1brjpc07040013390,Revenue,1363.96,,Other,Other,Other,real time payment from wolfpak 20250321021000021p1brjpc07040013390,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,recurring debit purchase chargers footbal619-280-2121ca 08/15 card 3519,General Expenses,-500.4,,Other,Other,Other,recurring debit purchase chargers footbal619-280-2121ca 08/15 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-25,recurring debit purchase envato 11/24 card 8208,General Expenses,-33.0,,Other,Other,Other,recurring debit purchase envato 11/24 card 8208,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-05,recurring debit purchase manychat.com manychat.comca 05/02 card 3519,Marketing & Ads,-83.31,,Other,Other,Other,recurring debit purchase manychat.com manychat.comca 05/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-03,recurring debit purchase manychat.com manychat.comca 06/02 card 3519,Marketing & Ads,-65.0,,Other,Other,Other,recurring debit purchase manychat.com manychat.comca 06/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-03,recurring debit purchase manychat.com manychat.comca 07/02 card 3519,Marketing & Ads,-110.8,,Other,Other,Other,recurring debit purchase manychat.com manychat.comca 07/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,recurring debit purchase manychat.com manychat.comca 08/02 card 3519,Marketing & Ads,-95.0,,Other,Other,Other,recurring debit purchase manychat.com manychat.comca 08/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-03,recurring debit purchase manychat.com manychat.comca 09/02 card 3519,Marketing & Ads,-132.87,,Other,Other,Other,recurring debit purchase manychat.com manychat.comca 09/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-03,recurring debit purchase manychat.com manychat.comca 10/02 card 3519,Marketing & Ads,-125.0,,Other,Other,Other,recurring debit purchase manychat.com manychat.comca 10/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-18,recurring debit purchase mercedes me stor770-7053782 ga 11/15 card 8208,General Expenses,-15.0,,Other,Other,Other,recurring debit purchase mercedes me stor770-7053782 ga 11/15 card 8208,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-16,recurring debit purchase mercedes me stor770-7053782 ga 12/15 card 8208,General Expenses,-15.0,,Other,Other,Other,recurring debit purchase mercedes me stor770-7053782 ga 12/15 card 8208,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,Shipping and Logistics,-187.6,,Other,Other,Other,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,Shipping and Logistics,-145.28,,Other,Other,Other,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,Shipping and Logistics,-162.32,,Other,Other,Other,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,Shipping and Logistics,-187.5,,Other,Other,Other,recurring debit purchase shippo.com goshippo.comca 07/08 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-18,recurring debit purchase shopify* 3793421shopify.com il 06/17 card 3519,Revenue-based Loan,-4125.17,,Other,Other,Other,recurring debit purchase shopify* 3793421shopify.com il 06/17 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-23,recurring debit purchase shopify* 3822257shopify.com il 06/22 card 3519,Revenue-based Loan,-4012.3,,Other,Other,Other,recurring debit purchase shopify* 3822257shopify.com il 06/22 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-11,recurring debit purchase shopify* 3892859shopify.com il 07/10 card 3519,Revenue-based Loan,-4025.13,,Other,Other,Other,recurring debit purchase shopify* 3892859shopify.com il 07/10 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,recurring debit purchase shopify* 4083143shopify.com il 08/22 card 3519,Revenue-based Loan,-4011.47,,Other,Other,Other,recurring debit purchase shopify* 4083143shopify.com il 08/22 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,recurring debit purchase stk*shutterstock866-6633954 ny 08/01 card 3519,General Expenses,-29.0,,Other,Other,Other,recurring debit purchase stk*shutterstock866-6633954 ny 08/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase stk*shutterstock866-6633954 ny 09/01 card 3519,General Expenses,-29.0,,Other,Other,Other,recurring debit purchase stk*shutterstock866-6633954 ny 09/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-02,recurring debit purchase stk*shutterstock866-6633954 ny 10/01 card 3519,General Expenses,-29.0,,Other,Other,Other,recurring debit purchase stk*shutterstock866-6633954 ny 10/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-08,recurring debit purchase streamyard.com streamyard.cde 05/07 card 3519,General Expenses,-1.14,,Other,Other,Other,recurring debit purchase streamyard.com streamyard.cde 05/07 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-15,recurring debit purchase streamyard.com streamyard.cde 05/14 card 3519,Marketing & Ads,-49.98,,Other,Other,Other,recurring debit purchase streamyard.com streamyard.cde 05/14 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-16,recurring debit purchase streamyard.com streamyard.cde 06/14 card 3519,General Expenses,-49.98,,Other,Other,Other,recurring debit purchase streamyard.com streamyard.cde 06/14 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,recurring debit purchase streamyard.com streamyard.cny 07/14 card 3519,General Expenses,-49.98,,Other,Other,Other,recurring debit purchase streamyard.com streamyard.cny 07/14 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-15,recurring debit purchase streamyard.com streamyard.cny 08/14 card 3519,General Expenses,-49.98,,Other,Other,Other,recurring debit purchase streamyard.com streamyard.cny 08/14 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-15,recurring debit purchase streamyard.com streamyard.cny 09/14 card 3519,General Expenses,-49.98,,Other,Other,Other,recurring debit purchase streamyard.com streamyard.cny 09/14 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-22,recurring debit purchase taboola.com ltd taboola.com de 08/21 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/21 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,recurring debit purchase taboola.com ltd taboola.com de 08/22 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/22 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,recurring debit purchase taboola.com ltd taboola.com de 08/23 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/23 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-25,recurring debit purchase taboola.com ltd taboola.com de 08/24 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/24 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,recurring debit purchase taboola.com ltd taboola.com de 08/25 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/25 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-27,recurring debit purchase taboola.com ltd taboola.com de 08/26 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/26 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-28,recurring debit purchase taboola.com ltd taboola.com de 08/27 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/27 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-29,recurring debit purchase taboola.com ltd taboola.com de 08/28 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/28 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase taboola.com ltd taboola.com de 08/29 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/29 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase taboola.com ltd taboola.com de 08/30 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/30 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase taboola.com ltd taboola.com de 08/31 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 08/31 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase taboola.com ltd taboola.com de 09/01 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase taboola.com ltd taboola.com de 09/01 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,recurring debit purchase taboola.com ltd taboola.com de 09/01 card 3519,General Expenses,-208.19,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-03,recurring debit purchase taboola.com ltd taboola.com de 09/02 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-03,recurring debit purchase taboola.com ltd taboola.com de 09/02 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/02 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-04,recurring debit purchase taboola.com ltd taboola.com de 09/03 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-04,recurring debit purchase taboola.com ltd taboola.com de 09/03 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-05,recurring debit purchase taboola.com ltd taboola.com de 09/04 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/04 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-05,recurring debit purchase taboola.com ltd taboola.com de 09/04 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/04 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-08,recurring debit purchase taboola.com ltd taboola.com de 09/05 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/05 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-08,recurring debit purchase taboola.com ltd taboola.com de 09/05 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/05 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-08,recurring debit purchase taboola.com ltd taboola.com de 09/06 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/06 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-08,recurring debit purchase taboola.com ltd taboola.com de 09/06 card 3519,General Expenses,-514.03,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 09/06 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-02,recurring debit purchase taboola.com ltd taboola.com de 10/01 card 3519,General Expenses,-162.24,,Other,Other,Other,recurring debit purchase taboola.com ltd taboola.com de 10/01 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-22,"recurring debit purchase yotpo, inc yotpo.com ny 08/21 card 3519",General Expenses,-500.0,,Other,Other,Other,"recurring debit purchase yotpo, inc yotpo.com ny 08/21 card 3519",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-26,"recurring debit purchase yotpo, inc yotpo.com ny 08/25 card 3519",General Expenses,-500.0,,Other,Other,Other,"recurring debit purchase yotpo, inc yotpo.com ny 08/25 card 3519",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-29,"recurring debit purchase yotpo, inc yotpo.com ny 08/28 card 3519",General Expenses,-500.0,,Other,Other,Other,"recurring debit purchase yotpo, inc yotpo.com ny 08/28 card 3519",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-02,"recurring debit purchase yotpo, inc yotpo.com ny 09/01 card 3519",General Expenses,-500.0,,Other,Other,Other,"recurring debit purchase yotpo, inc yotpo.com ny 09/01 card 3519",False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-12-02,recurring debit purchase youtubepg.co/helppayca 11/30 card 8208,General Expenses,-13.99,,Other,Other,Other,recurring debit purchase youtubepg.co/helppayca 11/30 card 8208,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-05-05,recurring debit purchase ysi*abr property949-4768088 ca 05/03 card 3519,Operating Expenses,-5407.55,,Other,Other,Other,recurring debit purchase ysi*abr property949-4768088 ca 05/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-04,recurring debit purchase ysi*abr property949-4768088 ca 06/03 card 3519,Loan,-5407.55,,Other,Other,Other,recurring debit purchase ysi*abr property949-4768088 ca 06/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,recurring debit purchase ysi*abr property949-4768088 ca 07/03 card 3519,Loan,-5407.55,,Other,Other,Other,recurring debit purchase ysi*abr property949-4768088 ca 07/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,recurring debit purchase ysi*abr property949-4768088 ca 08/03 card 3519,Loan,-5407.55,,Other,Other,Other,recurring debit purchase ysi*abr property949-4768088 ca 08/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-09-04,recurring debit purchase ysi*abr property949-4768088 ca 09/03 card 3519,Loan,-209.45,,Other,Other,Other,recurring debit purchase ysi*abr property949-4768088 ca 09/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-06,recurring debit purchase ysi*abr property949-4768088 ca 10/03 card 3519,Loan,-5407.55,,Other,Other,Other,recurring debit purchase ysi*abr property949-4768088 ca 10/03 card 3519,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-21,rev prov cred 000000 053,General Expenses,-49.98,,Other,Other,Other,rev prov cred 000000 053,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-06,sherwin-williams,General Expenses,-120.9,,Other,Other,Other,sherwin-williams,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,sherwin-williams,General Expenses,-459.58,,Other,Other,Other,sherwin-williams,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-03,spirit halloween superstores,General Expenses,-66.0,,Other,Other,Other,spirit halloween superstores,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-10-17,spirit halloween superstores,General Expenses,-108.0,,Other,Other,Other,spirit halloween superstores,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2024-11-07,stater bros. markets,General Expenses,-24.07,,Other,Other,Other,stater bros. markets,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-01-31,stater bros. markets,General Expenses,-25.52,,Other,Other,Other,stater bros. markets,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
